,CIK,GVKEY,NAICS,MCAP,REVT,ROA,NPM,NUM_SAVVY,NUM_DIR,ROE
698,1505512.0,13835.0,325414.0,45.980865,0.0,-0.532,-3.842,5,10,-0.653
699,1552800.0,13861.0,4422.0,370.49619,370.7,0.138,0.04,3,6,0.12
700,933136.0,13888.0,522292.0,3069.86097,3318.0,0.049,0.228,4,8,0.298
701,788329.0,13906.0,336320.0,1071.5424,751.651,0.175,0.093,1,7,0.094
702,59440.0,13963.0,531210.0,1767.44932,786.005,0.188,0.05,3,9,
703,316709.0,13988.0,523920.0,159220.643,18996.0,0.014,0.284,3,8,0.163
704,822818.0,14027.0,562211.0,5429.38363,3805.566,0.126,0.037,1,3,0.203
705,819793.0,14084.0,313210.0,2838.8912,929.24,0.176,0.108,2,9,0.124
706,768411.0,14108.0,333314.0,343.728,92.774,0.097,0.063,2,5,0.21
707,807863.0,14113.0,333316.0,816.9785,119.797,0.11,0.077,3,8,0.034
708,700564.0,14172.0,522110.0,2728.33,997.157,0.017,0.177,3,15,0.11
709,815556.0,14225.0,423.0,36864.2879,6010.9,0.326,0.151,5,9,0.338
710,311094.0,14253.0,522110.0,1550.97418,216.788,0.022,0.375,1,1,0.14
711,1699150.0,30098.0,333912.0,25229.65795,5152.4,0.116,-0.041,2,6,0.058
712,820313.0,14282.0,334417.0,52397.286,10876.3,0.167,0.14,4,10,0.275
713,822663.0,14309.0,325620.0,3402.627,879.516,0.082,0.059,6,11,0.178
714,931015.0,14311.0,336999.0,6638.564,8198.2,0.146,0.004,1,8,0.428
715,1270073.0,14320.0,325414.0,481.74417,363.468,-0.369,-1.066,1,5,
716,1038357.0,14359.0,211120.0,44156.46264,17870.0,0.134,0.013,5,13,0.277
717,821130.0,14369.0,517312.0,2710.72,4122.0,0.106,0.06,1,7,0.016
718,1007273.0,17641.0,522110.0,113.5905,21.419,0.022,0.32,1,6,0.131
719,871763.0,14370.0,561320.0,5216.59601,20724.4,0.056,0.005,4,12,0.175
720,720858.0,14401.0,524127.0,373.59925,329.498,0.17,0.161,2,6,0.143
721,789570.0,14418.0,721120.0,20366.72352,9680.14,-0.006,0.215,2,9,0.151
722,1141197.0,13460.0,211120.0,89.29016,15.86,-0.014,-1.091,2,4,0.045
723,814549.0,13480.0,511210.0,932.7632,994.938,0.094,0.172,1,7,0.111
724,812796.0,13484.0,325412.0,28.3090419,0.824,-1.71,-5.514,0,5,-1.613
725,814585.0,13561.0,524126.0,861.43924,127.0,-0.063,-3.026,5,7,
726,769520.0,13570.0,333318.0,10919.39296,3250.792,0.095,0.103,4,6,0.156
727,814676.0,13582.0,327120.0,54.39029,22.449,0.213,0.067,0,2,0.153
728,799850.0,13602.0,441120.0,999.39958,808.065,0.005,0.09,5,7,0.128
729,815094.0,13619.0,339112.0,14429.22583,847.522,0.207,0.259,2,8,0.182
730,1315098.0,37453.0,519130.0,60439.17448,1919.181,-0.118,-0.272,1,2,-1.36
731,816956.0,13623.0,334510.0,4163.91648,1010.635,0.069,0.0,3,10,-0.1
732,818479.0,13700.0,339114.0,12128.746,4231.0,0.077,-0.023,2,11,-0.153
733,813828.0,13714.0,515120.0,19556.64,28586.0,0.115,0.049,3,10,0.126
734,1555280.0,13721.0,325412.0,115322.23322,7786.0,0.23,0.254,0,2,0.421
735,806517.0,13733.0,621511.0,39.23478,24.909,-0.079,-0.155,3,7,-0.157
736,787253.0,13765.0,325412.0,108.33471,178.52,0.04,0.004,1,4,0.099
737,818033.0,13786.0,325414.0,931.30565,86.346,-0.492,-2.162,3,7,-2.951
738,811212.0,13794.0,339113.0,12.03112,9.294,-0.484,-1.844,0,1,-2.304
739,814547.0,13824.0,541512.0,10970.13424,1316.536,0.243,0.183,2,4,
740,1505512.0,13835.0,325414.0,45.980865,0.0,-0.532,-3.842,5,10,-0.653
741,1552800.0,13861.0,4422.0,370.49619,370.7,0.138,0.04,3,6,0.12
742,933136.0,13888.0,522292.0,3069.86097,3318.0,0.049,0.228,4,8,0.298
743,788329.0,13906.0,336320.0,1071.5424,751.651,0.175,0.093,1,7,0.094
744,59440.0,13963.0,531210.0,1767.44932,786.005,0.188,0.05,3,9,
745,316709.0,13988.0,523920.0,159220.643,18996.0,0.014,0.284,3,8,0.163
746,822818.0,14027.0,562211.0,5429.38363,3805.566,0.126,0.037,1,3,0.203
747,819793.0,14084.0,313210.0,2838.8912,929.24,0.176,0.108,2,9,0.124
748,768411.0,14108.0,333314.0,343.728,92.774,0.097,0.063,2,5,0.21
749,807863.0,14113.0,333316.0,816.9785,119.797,0.11,0.077,3,8,0.034
750,700564.0,14172.0,522110.0,2728.33,997.157,0.017,0.177,3,15,0.11
751,815556.0,14225.0,423.0,36864.2879,6010.9,0.326,0.151,5,9,0.338
752,311094.0,14253.0,522110.0,1550.97418,216.788,0.022,0.375,1,1,0.14
753,1699150.0,30098.0,333912.0,25229.65795,5152.4,0.116,-0.041,2,6,0.058
754,820313.0,14282.0,334417.0,52397.286,10876.3,0.167,0.14,4,10,0.275
755,822663.0,14309.0,325620.0,3402.627,879.516,0.082,0.059,6,11,0.178
756,931015.0,14311.0,336999.0,6638.564,8198.2,0.146,0.004,1,8,0.428
757,1270073.0,14320.0,325414.0,481.74417,363.468,-0.369,-1.066,1,5,
758,1038357.0,14359.0,211120.0,44156.46264,17870.0,0.134,0.013,5,13,0.277
759,821130.0,14369.0,517312.0,2710.72,4122.0,0.106,0.06,1,7,0.016
760,1007273.0,17641.0,522110.0,113.5905,21.419,0.022,0.32,1,6,0.131
761,871763.0,14370.0,561320.0,5216.59601,20724.4,0.056,0.005,4,12,0.175
762,720858.0,14401.0,524127.0,373.59925,329.498,0.17,0.161,2,6,0.143
763,789570.0,14418.0,721120.0,20366.72352,9680.14,-0.006,0.215,2,9,0.151
764,823768.0,14477.0,562111.0,69451.0956,17931.0,0.162,0.1,3,8,0.254
765,1571996.0,14489.0,334111.0,54886.17,94224.0,0.08,0.026,3,5,0.201
766,1527613.0,14501.0,311920.0,39.204,1.927,-1.327,-6.755,3,6,-1.075
767,832428.0,14535.0,515120.0,1597.90365,2283.532,0.084,0.031,0,1,0.085
768,1549966.0,14551.0,523930.0,169.45073,131.603,0.137,0.098,4,4,0.262
769,820318.0,14561.0,333314.0,7657.22874,3105.891,0.1,0.002,7,13,0.038
770,1333274.0,14563.0,322110.0,791.78363,1803.255,0.055,-0.057,6,10,0.374
771,831259.0,14590.0,212230.0,60800.61,22845.0,0.075,-0.007,4,11,0.208
772,704562.0,14603.0,325413.0,1307.181945,95.868,0.031,0.002,3,7,1.026
773,800240.0,14624.0,453210.0,1903.35168,8465.0,0.049,-0.004,2,8,0.11
774,833079.0,14790.0,236117.0,4557.84246,5141.317,0.131,0.089,3,11,0.311
775,1037676.0,14793.0,21211.0,1405.68876,2208.042,-0.019,-0.166,1,8,1.354
776,1026655.0,14794.0,326199.0,70.07985,307.483,0.071,0.016,1,7,0.076
777,11544.0,14822.0,524126.0,14564.98659,9235.452,0.026,0.043,4,9,0.194
778,20286.0,14824.0,524126.0,18262.979,9630.0,0.044,0.113,4,12,-0.002
779,74260.0,14828.0,524126.0,7559.97228,9341.5,0.02,0.047,3,7,0.119
780,835011.0,14891.0,312140.0,1866.72036,626.72,0.206,0.108,2,7,0.164
781,910638.0,14898.0,333249.0,2765.1975,615.639,-0.023,-0.245,1,8,-0.129
782,1090012.0,14934.0,2111.0,29205.15,12206.0,-0.095,-0.48,6,12,0.647
783,1492691.0,30861.0,484121.0,10114.8212,5998.019,0.12,0.073,1,3,0.119
784,836157.0,14954.0,333111.0,1797.093,567.646,0.125,0.079,4,8,0.178
785,920148.0,14960.0,621511.0,29252.951,16120.9,0.15,0.068,1,5,0.165
786,771856.0,14983.0,325414.0,143.93222,41.04,-0.004,-0.042,1,4,0.012
787,1327811.0,15044.0,519130.0,55214.02251,4317.996,0.007,-0.081,1,6,-0.067
788,928022.0,15060.0,2111.0,2899.77975,2045.03,-0.227,-2.199,3,11,0.701
789,814586.0,15087.0,311511.0,71.001,119.065,0.113,0.04,2,8,0.002
790,845877.0,15153.0,522298.0,1334.23038,442.856,0.022,0.188,2,10,0.239
791,34782.0,15199.0,522110.0,1227.104,354.864,0.022,0.209,4,9,0.132
792,1035002.0,15247.0,324110.0,30734.71156,108332.0,0.065,0.0,6,13,0.394
793,842633.0,15252.0,332119.0,1584.969,857.11,0.118,-0.12,1,8,0.093
794,832101.0,15267.0,333914.0,18006.4024,2764.8,0.159,0.159,4,11,0.192
795,89439.0,15343.0,331420.0,3401.09056,3769.345,0.178,0.058,3,9,0.49
796,842023.0,15414.0,325414.0,17539.8783,931.032,0.126,0.327,2,9,0.163
797,79282.0,15417.0,524210.0,19853.81888,3051.398,0.088,0.18,1,11,0.135
798,850429.0,15459.0,326113.0,398.77134,826.455,0.146,-0.029,3,9,0.284
799,1293310.0,15489.0,325414.0,238.18416,3.595,-2.563,-286.97,1,7,
800,1178711.0,15539.0,325412.0,232.18688,130.162,-0.335,-2.48,2,3,
801,849145.0,15824.0,523999.0,68.39525,25.792,0.123,0.167,3,7,0.194
802,1132105.0,16009.0,451110.0,764.27496,1451.767,0.188,0.056,4,8,0.298
803,1442236.0,16015.0,562.0,132.17924,155.715,0.019,0.01,2,6,-0.045
804,1551152.0,16101.0,325414.0,239432.9652,56197.0,0.2,0.182,5,11,0.749
805,1517302.0,16113.0,523920.0,3177.588,1227.236,0.341,0.217,4,8,0.974
806,851205.0,16188.0,334513.0,13645.40256,1037.098,0.112,0.247,2,8,0.125
807,1378946.0,16245.0,522110.0,7532.3358,1994.9,0.017,0.216,2,11,0.081
808,1177648.0,16269.0,325414.0,1149.72078,97.074,-0.078,-0.295,3,7,-0.338
809,1535929.0,16384.0,524113.0,7145.43298,3956.0,-0.009,0.032,1,2,0.105
810,772406.0,16401.0,334413.0,4888.31308,1369.23,0.15,0.126,3,8,0.225
811,722723.0,16456.0,621498.0,702.51937,1120.488,0.1,0.04,5,10,0.401
812,821189.0,16478.0,2111.0,51989.08995,18517.0,0.106,-0.025,4,8,0.283
813,1328581.0,16486.0,423310.0,2800.3672,7926.111,0.202,0.032,3,13,0.595
814,1430723.0,16549.0,522110.0,4606.04138,449.757,0.025,0.385,3,7,0.204
815,855658.0,16597.0,334413.0,10575.63734,515.327,0.129,0.113,1,7,0.372
816,1562476.0,16653.0,236117.0,4259.31664,7501.265,0.069,0.034,4,9,0.265
817,898173.0,28180.0,441310.0,47337.89067,13327.563,0.239,0.15,2,5,
818,717538.0,16668.0,522110.0,565.12443,147.919,0.022,0.267,5,11,0.13
819,8177.0,16671.0,524114.0,49.92855,199.554,0.014,0.008,0,5,0.024
820,701347.0,16705.0,522110.0,780.70338,261.822,0.015,0.154,5,12,0.148
821,854775.0,16710.0,334210.0,720.18724,308.632,0.072,0.03,1,6,0.039
822,800457.0,16714.0,524126.0,447.71999,816.466,0.032,0.067,2,11,-0.0
823,1555074.0,16720.0,531311.0,36.8024,0.0,-0.384,-0.166,2,4,
824,712515.0,16721.0,511210.0,38778.76705,5629.0,0.139,0.235,2,6,0.117
825,1580156.0,16738.0,511130.0,2055.8251,1050.802,-0.026,-0.539,3,9,0.009
826,24090.0,16775.0,524113.0,265.68585,249.565,0.004,-0.031,3,11,0.126
827,811589.0,16777.0,522110.0,1628.95788,329.529,0.022,0.248,3,12,0.11
828,726854.0,16781.0,522110.0,1231.92098,235.108,0.027,0.361,1,6,0.147
829,723188.0,16790.0,522110.0,4012.83344,633.655,0.026,0.26,1,9,0.093
830,1057706.0,16821.0,522110.0,2781.17606,915.872,0.02,0.116,4,9,0.161
831,712534.0,16845.0,522110.0,2237.3449,555.955,0.018,0.266,4,14,0.106
832,1438533.0,16848.0,325414.0,1939.72064,227.49,-0.074,-0.402,2,10,-1.085
833,776901.0,16889.0,522110.0,3860.4455,520.868,0.021,0.25,5,15,0.071
834,39311.0,16890.0,522110.0,505.35177,214.723,0.027,0.246,5,9,0.164
835,1388320.0,16947.0,325414.0,133.08544,1.144,-0.477,-35.153,3,6,-0.404
836,1093672.0,16989.0,522110.0,156.21458,72.098,0.025,0.178,1,3,0.114
837,1484769.0,17001.0,518210.0,2389.31952,638.35,-0.23,-3.601,5,6,-0.802
838,64996.0,17035.0,524126.0,2937.98526,4006.157,0.084,0.062,1,2,-0.239
839,1635984.0,17073.0,524113.0,779.70384,824.091,0.01,0.135,2,8,0.048
840,707179.0,17095.0,522110.0,3004.98456,852.868,0.019,0.225,3,11,0.071
841,855654.0,17101.0,325414.0,1635.07862,69.856,-0.174,-0.777,2,7,-0.839
842,318300.0,17106.0,522110.0,898.21897,253.674,0.018,0.129,4,12,0.125
843,1368514.0,17653.0,325414.0,276.09774,80.943,-0.311,-1.66,1,7,-0.58
844,230557.0,17115.0,524126.0,4931.47696,3261.104,0.036,0.071,5,17,0.09
845,719739.0,17120.0,522110.0,39845.24352,6027.0,0.027,0.287,1,4,0.142
846,828944.0,17132.0,522120.0,2386.16308,641.849,0.02,0.14,4,9,0.089
847,936528.0,17145.0,522110.0,2235.12495,652.276,0.019,0.251,3,10,0.124
848,801337.0,17150.0,522110.0,5058.21056,1266.216,0.015,0.189,7,14,0.092
849,203596.0,17151.0,522110.0,2180.12193,617.752,0.016,0.159,0,3,0.079
850,715579.0,17173.0,522110.0,271.47912,100.834,0.019,0.164,4,11,0.115
851,318673.0,17180.0,522292.0,186.6864,470.695,0.066,0.126,2,6,0.033
852,730708.0,17184.0,522110.0,2070.45656,354.971,0.022,0.216,1,12,0.09
853,1347858.0,17185.0,325414.0,503.27757,30.948,-0.254,-0.695,3,7,-0.628
854,708955.0,17195.0,522110.0,2295.35262,654.723,0.019,0.221,6,11,0.09
855,834365.0,17199.0,325414.0,1558.55686,119.156,0.029,0.187,3,7,-0.221
856,1724965.0,17228.0,211120.0,802.4338,1244.54,0.115,-0.054,2,3,0.608
857,1005817.0,17240.0,522110.0,1218.09492,320.167,0.02,0.227,4,10,0.125
858,357301.0,17245.0,522120.0,640.2182,185.919,0.018,0.263,1,5,0.119
859,729986.0,17248.0,522110.0,4948.33804,1073.209,0.023,0.244,2,4,0.078
860,101199.0,17252.0,524126.0,581.65158,1066.191,-0.052,-0.121,5,13,0.063
861,707605.0,17269.0,522110.0,65.93652,64.12,0.016,0.072,2,5,0.074
862,1532961.0,17277.0,541330.0,2128.98168,706.706,0.106,0.032,2,6,0.087
863,1745916.0,17306.0,522292.0,3968.17926,3558.06,0.156,0.396,2,6,0.167
864,741516.0,17367.0,522110.0,405.70056,116.827,0.021,0.255,3,12,0.11
865,1389002.0,17376.0,518210.0,57.62372,24.42,-0.241,-0.353,4,6,-0.399
866,1564618.0,17451.0,522110.0,3084.8454,650.079,0.023,0.274,5,9,0.084
867,1533998.0,17485.0,325413.0,214.95181,20.513,-1.411,-3.376,1,7,-0.705
868,1117480.0,17498.0,325414.0,558.66412,1.979,-0.323,-3.208,4,8,2.472
869,1576169.0,18561.0,518210.0,356.69426,263.097,0.061,-0.112,4,9,
870,736772.0,17534.0,522110.0,446.6575,213.034,0.02,0.188,4,13,0.165
871,1118417.0,17553.0,519290.0,1207.9765,193.445,-0.005,-0.085,2,6,-0.221
872,1567345.0,17687.0,515120.0,288.74259,195.65,0.112,-0.049,3,10,-0.122
873,1380846.0,17696.0,522110.0,1006.53838,289.943,0.012,0.164,6,12,0.134
874,806279.0,17715.0,522110.0,203.83744,89.148,0.013,0.087,3,9,0.079
875,712771.0,17724.0,522110.0,1294.26928,316.755,0.019,0.212,7,12,0.124
876,1549084.0,17727.0,334510.0,33.63645,11.246,-0.592,-1.408,4,6,-0.417
877,1362190.0,17754.0,519130.0,80.2737,24.503,-0.522,-0.302,2,5,-0.816
878,1571498.0,17808.0,325414.0,265.245,37.427,-0.532,-18.993,4,10,-6.594
879,1169652.0,17811.0,518210.0,745.06452,167.729,0.17,0.13,6,9,0.213
880,1283699.0,17874.0,517312.0,144883.83972,80118.0,0.18,0.046,2,8,0.019
881,763563.0,17877.0,522110.0,217.06085,92.178,0.022,0.211,5,13,0.143
882,1476963.0,17910.0,325414.0,77.976,2.113,-0.581,-5.28,0,4,-0.403
883,1478242.0,17928.0,54171.0,53775.884,13874.0,0.084,0.016,3,8,0.191
884,1575515.0,17934.0,445110.0,3297.86352,6099.869,0.17,0.04,3,8,0.241
885,1293971.0,17998.0,325414.0,710.43885,3.662,-0.35,-2.568,2,7,-1.022
886,1576940.0,18004.0,236117.0,2761.31219,4216.314,0.088,0.057,1,6,0.342
887,1401708.0,18009.0,325413.0,1931.13567,145.085,-0.281,-0.535,6,11,-0.913
888,1517228.0,18036.0,334220.0,2258.41968,8586.7,0.071,-0.12,2,10,-3.168
889,810958.0,18037.0,522110.0,411.62508,110.382,0.028,0.188,4,11,0.092
890,1564708.0,18043.0,513110.0,15225.99834,9358.0,0.068,-0.115,2,9,0.055
891,1275158.0,18047.0,722513.0,414.50807,475.152,0.02,-0.052,3,7,-0.246
892,37808.0,18049.0,522110.0,3868.65729,1335.129,0.016,0.21,8,11,0.077
893,1556266.0,18144.0,423510.0,57.3560274,201.134,0.079,-0.45,0,1,0.018
894,1439222.0,18159.0,325414.0,1785.95858,0.0,-0.413,-9.794,5,11,-0.292
895,1434868.0,18162.0,325412.0,304.395,78.447,-0.344,-0.462,2,10,
896,1130598.0,18172.0,325414.0,53.2848,0.226,-1.087,-119.98,5,8,-0.392
897,1403708.0,18173.0,325412.0,17.9608,1.617,-1.649,-571.96,3,5,-1.855
898,1098151.0,18182.0,522110.0,333.114,83.755,0.02,0.182,8,11,0.162
899,1023024.0,18204.0,325412.0,775.5264,216.136,0.09,-0.119,2,7,-0.234
900,1532390.0,18231.0,312112.0,95.33685,46.609,-0.822,-0.322,3,6,-6.367
901,712537.0,18241.0,522110.0,1516.20897,400.595,0.018,0.187,2,9,0.117
902,1675644.0,18264.0,522110.0,270.14736,72.73,0.017,0.204,5,12,0.131
903,1441693.0,18270.0,3253.0,131.2377248,44.31,-0.247,-0.699,2,9,-0.641
904,714562.0,18276.0,522110.0,572.0127,194.282,0.024,0.256,2,6,0.115
905,771999.0,18290.0,541512.0,53.589312,20.275,-0.182,0.227,2,3,-0.288
906,1567683.0,18293.0,2211.0,4193.13537,1286.0,0.077,0.038,3,7,0.288
907,740663.0,18307.0,522110.0,501.77319,135.533,0.015,0.267,1,12,0.115
908,1665918.0,18312.0,4244.0,7767.09,29487.0,0.058,-0.005,4,11,0.06
909,1356090.0,18315.0,325414.0,767.0054,103.873,-0.177,-1.364,5,10,-0.875
910,1424929.0,18320.0,336991.0,7164.612,1299.064,0.175,0.1,5,7,0.206
911,314489.0,18329.0,522110.0,1503.3972,431.604,0.021,0.222,3,10,0.098
912,763907.0,18358.0,522110.0,124.20996,77.595,0.021,0.16,5,10,0.188
913,723646.0,18385.0,522110.0,146.974895,64.99,0.019,0.206,1,4,0.105
914,1534708.0,18398.0,312140.0,26.47589,12.394,-0.225,-1.036,2,6,-0.717
915,1535955.0,18424.0,325412.0,87.5052101,16.141,-0.817,-78.83,2,6,0.102
916,903419.0,18434.0,522110.0,503.99664,240.044,0.039,0.18,3,3,0.124
917,1433270.0,18465.0,2111.0,5493.775,4619.432,-0.006,-0.58,5,8,0.357
918,1370880.0,18487.0,541512.0,4023.46552,483.455,-0.062,-0.607,1,7,-0.393
919,1573516.0,18498.0,447110.0,4968.0494,15318.8,0.26,0.037,3,11,0.606
920,1507957.0,18509.0,335313.0,71.05752,0.576,-0.882,-48.377,1,5,-0.288
921,706129.0,18533.0,522110.0,907.9758,254.835,0.023,0.249,4,10,0.135
922,840715.0,18549.0,334220.0,28.9089,28.967,-0.088,-0.262,0,1,-0.111
923,1364954.0,18556.0,519130.0,4204.4264,776.265,0.061,-0.043,3,10,0.283
924,858470.0,20548.0,2111.0,15457.07,3449.0,0.153,0.147,1,3,0.33
925,1434316.0,18562.0,325414.0,5600.98677,55.846,-0.299,-8.101,5,11,-0.448
926,1158114.0,18564.0,334413.0,140.44022,211.565,-0.028,-0.348,2,4,-0.248
927,1045742.0,66261.0,449210.0,58.534,272.981,0.164,0.057,0,2,0.268
928,1581091.0,18578.0,531210.0,573.39494,329.701,0.144,0.049,2,9,0.02
929,1577916.0,18624.0,424210.0,4262.92307,1721.152,0.172,0.183,5,9,0.082
930,1580670.0,18629.0,236117.0,3694.69816,3050.149,0.171,0.122,5,7,0.285
931,1384905.0,18630.0,518210.0,17668.79115,1594.754,-0.016,-0.097,1,1,-4.943
932,1125345.0,18658.0,325414.0,983.97735,77.447,-0.495,-2.042,5,10,-0.895
933,876378.0,18666.0,339112.0,261.09309,8.232,-0.606,-21.507,4,7,-0.465
934,1579298.0,18675.0,4481.0,16523.4754,5763.98,0.039,-0.029,4,10,0.179
935,1571123.0,18683.0,541512.0,5569.74,7056.0,0.113,0.03,4,12,0.162
936,1393052.0,18689.0,519130.0,42034.63708,1465.069,0.163,0.249,4,10,0.132
937,1605301.0,18695.0,522110.0,126.63227,54.634,0.018,-0.157,5,12,0.112
938,857005.0,18699.0,513210.0,14034.95577,1807.159,0.11,0.09,0,2,0.143
939,721994.0,18732.0,522110.0,2027.62214,237.939,0.026,0.339,4,10,0.16
940,12239.0,18738.0,325414.0,52.642747,0.0,-0.446,-1298.9,1,7,-0.172
941,1337553.0,18749.0,325412.0,340.07688,194.134,-0.379,-2.31,3,7,
942,1195734.0,18839.0,722513.0,158.3604,380.052,-0.074,-0.158,1,6,
943,1411688.0,18842.0,442299.0,812.66432,990.088,0.077,0.021,3,10,0.136
944,1495932.0,18875.0,531210.0,5011.89285,3771.17,0.247,0.017,2,5,0.168
945,1253689.0,18878.0,325414.0,75.33216,1.16,-0.305,-5.019,2,8,-0.714
946,1424657.0,18885.0,517311.0,19.90478,0.593,-0.717,-14.518,1,1,-1.741
947,1723128.0,18888.0,325412.0,715.68827,2093.669,0.081,0.033,4,11,-0.384
948,1438133.0,18899.0,334510.0,9608.14316,702.799,-0.04,-0.111,0,2,-0.159
949,1429560.0,18925.0,325414.0,96.4154,0.567,-0.448,-7.899,2,8,-1.065
950,1503802.0,18930.0,325412.0,487.04678,134.819,-0.516,-2.267,4,9,
951,1326732.0,18938.0,325414.0,2381.36272,275.111,-0.132,-0.979,4,9,0.042
952,1384101.0,18947.0,325413.0,2930.2676,219.514,-0.096,-0.305,2,9,-0.04
953,1399520.0,18978.0,722511.0,405.10886,277.178,0.053,0.077,2,7,0.227
954,1578732.0,19000.0,531210.0,2042.55032,1296.44,0.092,0.057,2,8,0.233
955,1588972.0,19025.0,325412.0,79.82451,75.36,0.075,-0.277,6,9,-0.321
956,1485003.0,19458.0,325414.0,162.56316,26.544,-0.29,-3.644,1,6,-0.02
957,1361113.0,19044.0,511210.0,5244.28902,390.134,-0.217,-0.332,4,11,-0.248
958,1669779.0,19071.0,441210.0,1782.8924,6913.754,0.138,0.015,1,8,1.162
959,790359.0,19094.0,522110.0,1662.83136,497.67,0.02,0.2,0,9,0.125
960,1044378.0,19117.0,325413.0,60.997,61.249,-0.926,-2.368,3,8,-0.45
961,788965.0,19129.0,212112.0,75.7311,243.903,-0.066,-0.24,3,6,-0.107
962,894671.0,19137.0,522110.0,140.92645,54.576,0.019,0.161,3,6,0.088
963,1515673.0,19149.0,325414.0,5831.22105,351.406,-0.278,-1.192,3,9,-0.783
964,357173.0,19150.0,522110.0,559.76399,144.445,0.022,0.205,2,5,0.08
965,1346830.0,19154.0,325414.0,651.39858,23.028,-0.477,-3.603,1,6,-0.42
966,716605.0,19159.0,522110.0,167.2055,70.083,0.017,0.186,2,8,0.105
967,1591588.0,19172.0,423510.0,522.195,7613.015,0.073,0.009,4,9,0.343
968,1579157.0,19175.0,315.0,96.71571,219.87,-0.071,-0.026,2,5,-0.529
969,1554859.0,19189.0,334510.0,619.3707,53.027,0.653,0.394,3,5,0.266
970,1133869.0,19205.0,325414.0,70.86205,0.245,-0.616,-23.099,5,7,-0.986
971,875582.0,19209.0,325998.0,153.11395,56.494,-0.099,-0.028,3,8,0.099
972,350852.0,19262.0,522110.0,778.13323,238.632,0.025,0.258,2,2,0.118
973,1340476.0,19267.0,337214.0,186.0521,147.593,-0.052,-0.085,4,8,-1.163
974,1294133.0,19274.0,334510.0,772.888,358.003,0.014,-0.007,4,8,-0.136
975,80035.0,19305.0,335932.0,317.4829,517.417,0.143,0.071,3,8,0.144
976,805676.0,19318.0,522110.0,2227.1682,475.797,0.023,0.226,6,14,0.141
977,90498.0,19355.0,522110.0,3334.1097,857.56,0.025,0.247,3,17,0.071
978,1590976.0,19391.0,336612.0,1528.71051,926.515,0.222,0.101,5,9,0.349
979,852772.0,19398.0,722511.0,995.36,398.174,0.11,0.034,2,4,
980,821002.0,19402.0,315280.0,1308.11408,2055.146,0.064,0.015,5,13,0.112
981,1567514.0,19412.0,325414.0,4285.96558,83.803,-0.581,-19.855,0,6,-0.493
982,854560.0,19428.0,522110.0,777.834,236.99,0.019,0.232,4,10,0.116
983,914122.0,19431.0,332996.0,49.72485,84.694,-0.029,-0.038,1,4,0.105
984,315131.0,19433.0,2111.0,99.08892,21.972,-0.209,-0.959,3,6,0.217
985,765207.0,111940.0,522110.0,345.3686,96.464,0.02,0.282,0,2,0.166
986,1412486.0,19467.0,325412.0,63.35485,0.0,-0.212,-29.381,1,5,-0.54
987,1479290.0,19471.0,325414.0,1168.25088,77.798,-0.495,-58.189,3,9,-3.832
988,1590364.0,19484.0,532411.0,2868.2856,455.802,0.079,0.18,3,6,-0.158
989,1579877.0,19507.0,531190.0,3904.992,1463.9,0.048,-0.015,5,8,0.145
990,1580905.0,19516.0,238310.0,4150.52232,1968.65,0.205,0.055,3,9,0.449
991,1587732.0,19517.0,221210.0,4161.38447,1808.597,0.087,0.126,2,8,0.07
992,1587523.0,19518.0,334419.0,2145.74825,868.1,0.063,-0.007,4,9,-0.094
993,1592016.0,19525.0,325320.0,104.31182,165.989,0.083,-0.479,3,8,-0.089
994,1591890.0,19528.0,524130.0,24.42872,4.147,0.025,0.469,3,6,-0.279
995,1367920.0,19534.0,325414.0,109.42785,32.578,-0.435,-9.214,2,7,-1.215
996,719220.0,19570.0,522110.0,1240.34352,353.872,0.011,0.049,3,11,0.099
997,1579684.0,19574.0,511110.0,758.45367,3208.083,0.095,-0.199,4,9,-0.251
998,799288.0,19581.0,454110.0,900.47254,1427.448,0.08,0.011,0,3,-0.005
999,1493761.0,19602.0,334118.0,359.89968,366.354,0.392,0.13,5,11,-0.239
1000,1409970.0,19647.0,522291.0,2443.24392,898.631,0.049,-0.25,1,10,0.326
1001,1597033.0,19649.0,518210.0,2778.87359,1688.875,-0.044,-0.483,1,10,
1002,883948.0,19713.0,522110.0,2821.51056,713.028,0.018,0.195,7,12,0.082
1003,1579910.0,19719.0,334413.0,114.57,2.178,-1.026,-9.671,3,8,-1.785
1004,1591698.0,19730.0,518210.0,10416.5352,631.725,0.047,0.113,1,6,0.167
1005,1115128.0,19747.0,519130.0,703.26018,521.494,0.018,-0.118,2,5,-0.392
1006,1595974.0,19753.0,5418.0,2313.57,468.413,0.002,-0.307,6,9,-0.108
1007,827871.0,19784.0,325412.0,651.31772,171.546,0.106,0.027,3,7,0.104
1008,1635282.0,19802.0,541519.0,520.02879,374.43,0.159,0.028,5,7,
1009,102212.0,19817.0,522110.0,882.66992,292.955,0.016,0.13,3,13,0.093
1010,1513818.0,19832.0,325414.0,46.0776,7.442,-0.34,-3.833,4,8,-1.451
1011,1580808.0,19849.0,334118.0,1283.67334,250.042,0.09,0.045,2,3,0.2
1012,1599489.0,19858.0,424110.0,1789.522,6850.5,0.058,0.001,1,7,0.504
1013,1517022.0,19859.0,325414.0,400.02226,213.578,-0.214,-1.269,2,8,-2.062
